query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
1383,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.8
2001,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5190,100,1.0,0.1,0.2,0.2,0.2,0.2,0.4,0.6
9343,100,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.9
3229,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
4850,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5947,100,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.6
436,50,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
8559,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.6
1280,300,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
6539,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
5463,500,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
8896,50,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.7
678,100,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
5597,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
5113,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
7096,350,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
466,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
1106,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
7794,50,1.0,0.3,0.4,0.4,0.4,0.4,0.5,0.7
1282,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
8104,50,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.7
7248,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
9182,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8624,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
7669,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
253,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
9040,150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
6118,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.7
9798,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
5620,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7774,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
3553,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
5247,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
7090,50,1.0,0.1,0.2,0.2,0.2,0.4,0.8,0.9
2958,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
8590,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8728,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
837,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
4292,2200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
593,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.6
3550,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.5
5194,50,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.8
501,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6249,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
7753,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.6
3005,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
1928,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
5090,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
670,50,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
4853,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
4099,50,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.9
3075,50,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
4807,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9413,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
5948,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
6299,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
8196,50,1.0,0.5,0.6,0.6,0.6,0.7,0.7,0.8
5185,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.6
3252,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1122,250,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
4424,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9089,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
1520,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
8786,50,1.0,0.4,0.4,0.4,0.4,0.5,0.5,0.6
5355,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
5309,350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8930,50,1.0,0.4,0.4,0.4,0.4,0.5,0.7,0.8
9481,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9800,50,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
7925,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
6433,50,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
1633,1100,1.0,0.1,0.2,0.2,0.2,0.2,0.4,0.6
1300,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
9931,150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
5754,50,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6
2418,100,1.0,0.1,0.1,0.1,0.2,0.2,0.2,0.4
7787,50,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
7312,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
604,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
2344,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
5934,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8830,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
3548,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9066,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
5434,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7783,1150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
5328,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
1875,550,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
3530,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
1333,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
289,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.6
5777,50,1.0,0.5,0.5,0.6,0.6,0.6,0.7,0.8
2770,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
8661,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
403,250,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.5
6210,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
5860,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
5958,200,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
4067,50,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.7
2328,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
2593,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.8
103,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
4650,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
9986,550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
9311,50,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.9
715,400,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1398,50,1.0,0.3,0.3,0.4,0.4,0.4,0.4,0.5
6116,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
9745,500,1.0,0.1,0.1,0.1,0.1,0.1,0.3,0.6
9960,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1726,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.6
7416,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.6
1605,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
3217,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
1604,150,1.0,0.1,0.2,0.2,0.2,0.2,0.4,0.5
3307,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8564,300,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
6618,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
7056,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
7970,500,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
3835,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
9935,50,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
5180,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.8
4812,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8936,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6748,100,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.7
7282,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
7083,200,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
599,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.9
8018,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
6611,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
7028,50,1.0,0.3,0.4,0.4,0.4,0.5,0.7,0.8
7717,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
8325,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3837,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
8102,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
5415,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6031,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
906,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4710,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
8308,450,1.0,0.1,0.1,0.1,0.2,0.2,0.2,0.4
5131,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
2510,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.6
6486,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
7931,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
6429,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
1060,200,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
6834,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.7
1603,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
2568,450,1.0,0.1,0.1,0.1,0.2,0.3,0.8,0.9
5374,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.6
1391,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7306,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
4147,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3076,450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
8255,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
2563,550,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.5
4454,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
5395,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9603,50,1.0,0.5,0.5,0.5,0.5,0.6,0.6,0.7
3149,400,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
7413,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.3
1112,100,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
1286,50,1.0,0.2,0.2,0.3,0.3,0.6,0.8,0.9
54,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3970,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
1426,200,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
2917,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
4573,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
319,750,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
589,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
3283,300,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
6235,500,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6180,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
5,50,1.0,0.3,0.3,0.3,0.4,0.6,0.7,0.8
1820,800,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6335,150,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
7759,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
5462,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
4408,100,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.5
2016,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
775,250,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
3621,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
8637,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
2898,150,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
1322,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
3180,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5928,50,1.0,0.2,0.2,0.2,0.2,0.4,0.5,0.7
2420,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
5890,50,1.0,0.4,0.4,0.5,0.5,0.5,0.6,0.7
5937,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
5844,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
399,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
2843,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5026,100,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.5
316,200,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
9702,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
5886,350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
801,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
9046,50,1.0,0.5,0.5,0.5,0.5,0.6,0.7,0.8
4913,50,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.8
5114,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
6282,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
530,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
6994,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8290,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
5661,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
2341,50,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
7049,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
8705,50,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.7
720,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
5906,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7199,50,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
1672,150,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
7378,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
1837,350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
370,400,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
4092,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5
1057,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
16,100,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
7714,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
566,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9757,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
7029,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
7333,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
5484,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
6222,500,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
666,100,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
5718,150,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.7
3515,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
5362,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.8
9871,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
7080,200,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
6670,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
3468,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
8615,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
3659,150,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
20,200,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
6302,50,1.0,0.1,0.1,0.1,0.2,0.3,0.7,0.9
7681,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
7943,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
428,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
3429,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
3046,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
8182,50,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.7
4125,150,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
6026,300,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
623,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
2195,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.7
8913,50,1.0,0.3,0.4,0.4,0.4,0.5,0.6,0.7
3131,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3607,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3589,450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8148,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3465,150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
201,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
2068,100,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
3697,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5178,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5881,200,1.0,0.1,0.1,0.1,0.1,0.3,0.7,0.9
2480,300,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9320,50,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.6
4155,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.6
5875,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.3
7744,200,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
7904,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
2940,50,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5834,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6377,50,1.0,0.4,0.4,0.4,0.5,0.5,0.7,0.8
9034,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
8099,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
2194,50,1.0,0.3,0.4,0.4,0.4,0.4,0.5,0.6
4653,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
3974,200,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
8648,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
440,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
8097,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
1611,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3496,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
1639,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.8
7,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8920,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7366,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
4854,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
3049,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
5209,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.5
9802,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
5156,100,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
519,100,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.5
1488,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
9105,50,1.0,0.5,0.6,0.6,0.6,0.7,0.7,0.8
6857,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
7350,150,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.8
2769,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
5396,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
5276,300,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
6209,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.8
416,150,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.4
3277,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
6124,50,1.0,0.5,0.5,0.5,0.5,0.6,0.6,0.8
6291,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
5691,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
3975,50,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3
5861,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
798,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6053,100,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
1071,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
3258,50,1.0,0.2,0.2,0.2,0.2,0.5,0.9,0.9
9024,100,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.4
8927,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
2760,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
2049,250,1.0,0.3,0.3,0.4,0.4,0.5,0.5,0.6
3543,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
8260,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8357,1600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
898,100,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
8706,850,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
5684,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8117,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7016,1000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
9254,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
8730,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7047,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
4980,100,1.0,0.3,0.3,0.3,0.4,0.4,0.6,0.7
8157,250,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
8993,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
472,300,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1465,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
838,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4018,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
3645,150,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
9604,50,1.0,0.3,0.3,0.4,0.4,0.4,0.5,0.6
7896,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9714,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
7526,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.7
700,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
9694,50,1.0,0.5,0.5,0.5,0.5,0.6,0.7,0.7
6414,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
5827,50,1.0,0.4,0.4,0.5,0.5,0.5,0.6,0.6
6339,100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
8715,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
1065,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
475,50,1.0,0.2,0.3,0.3,0.3,0.3,0.3,0.4
9,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
4566,150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
582,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
3600,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.7
5969,150,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
85,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
585,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.7
1846,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6827,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
4455,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
2008,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
9725,150,1.0,0.1,0.1,0.1,0.1,0.3,0.7,0.9
6616,100,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.4
6546,150,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
5350,800,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
9833,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
9490,950,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
325,100,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.5
2621,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
8725,100,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
8011,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
3573,250,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
9099,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
4081,50,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
1296,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
8977,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
6549,450,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.5
8501,100,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.5
38,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
4598,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
2249,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
312,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
