query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
7450,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
8004,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
6073,350,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
5219,200,1.0,0.2,0.2,0.2,0.3,0.5,0.8,0.9
1288,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
1343,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
9817,50,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
3717,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.5
6890,50,1.0,0.4,0.4,0.4,0.4,0.5,0.7,0.8
7200,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
5739,150,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.9
3620,50,1.0,0.2,0.2,0.2,0.3,0.6,0.9,0.9
7747,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7703,200,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.7
9818,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
7340,4200,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.2
7270,750,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.2
948,100,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
1960,50,1.0,0.4,0.5,0.5,0.5,0.7,0.9,0.9
7864,3250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
9777,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
6600,5000,0.9,0.2,0.2,0.2,0.2,0.3,0.5,0.2
7926,950,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
9835,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7326,2600,1.0,0.1,0.2,0.2,0.2,0.3,0.6,0.9
4538,350,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
2703,600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1945,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
648,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
9330,1250,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.4
5339,500,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7099,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.8
7375,100,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.9
1634,100,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
7828,50,1.0,0.2,0.3,0.3,0.3,0.5,0.6,0.7
2553,3050,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.1
2464,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
4414,5000,0.9,0.2,0.2,0.2,0.2,0.3,0.4,0.1
9086,50,1.0,0.4,0.5,0.5,0.5,0.7,0.8,0.9
4037,100,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.7
7575,5000,0.9,0.2,0.2,0.3,0.3,0.4,0.5,0.6
578,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.3
1003,3550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
9911,150,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.1
9037,1950,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.2
1508,2750,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
6139,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
4130,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
7673,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
4472,200,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
5134,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
1992,800,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.0
9009,250,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
270,350,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
7422,450,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5667,3100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.1
7404,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
8690,50,1.0,0.2,0.2,0.2,0.3,0.4,0.8,0.8
3422,350,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
9909,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9313,300,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
5540,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
4396,50,1.0,0.1,0.1,0.1,0.2,0.4,0.8,0.9
9933,400,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
4909,150,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
5693,5000,0.9,0.1,0.1,0.2,0.2,0.3,0.4,0.3
8515,3150,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5
2815,50,1.0,0.3,0.3,0.4,0.4,0.6,0.7,0.8
6384,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
8047,200,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.8
1935,450,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.2
2907,50,1.0,0.4,0.4,0.4,0.4,0.6,0.7,0.8
7692,50,1.0,0.2,0.3,0.3,0.4,0.7,0.9,0.9
5431,50,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
8543,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
4330,150,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
6259,500,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
9478,50,1.0,0.5,0.5,0.6,0.6,0.7,0.8,0.9
2975,50,1.0,0.3,0.3,0.3,0.4,0.6,0.7,0.8
4851,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
3819,50,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
476,250,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.5
8742,900,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.3
7678,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
1957,150,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
4561,650,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.2
4312,100,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
1985,100,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
6104,150,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
3249,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.9
2669,50,1.0,0.1,0.1,0.1,0.2,0.4,0.8,0.9
3097,50,1.0,0.4,0.4,0.5,0.6,0.7,0.8,0.9
7182,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
824,250,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
6975,100,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
9781,1850,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7802,150,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
8631,1100,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.4
654,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
1612,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.9
3642,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
3612,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
3618,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
3533,1050,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
2937,200,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
9612,200,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
4664,3550,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.1
5905,900,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.2
9483,100,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
2581,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.9
7434,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
8003,150,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
1997,250,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
1456,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.8
9232,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
7559,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.4,0.1
1715,1250,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
4644,2500,1.0,0.1,0.1,0.1,0.1,0.2,0.6,0.8
8611,250,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
7834,50,1.0,0.2,0.2,0.2,0.2,0.5,0.8,0.9
3739,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.9
2802,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
8032,50,1.0,0.4,0.4,0.4,0.4,0.5,0.7,0.8
9914,500,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
6415,3100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
2412,100,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
5542,2600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3192,550,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.3
9409,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
82,1900,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
7146,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
3248,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
1553,5000,0.9,0.1,0.1,0.1,0.2,0.3,0.4,0.0
9922,2300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
4951,250,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
8535,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1600,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
7515,300,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
2304,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
6860,1000,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
5458,50,1.0,0.2,0.3,0.3,0.3,0.5,0.6,0.8
6597,1800,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1
2969,900,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.2
3026,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.3
7123,2000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
4969,50,1.0,0.5,0.5,0.6,0.6,0.8,0.9,0.9
4020,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.2
653,50,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.8
6636,250,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.6
2003,50,1.0,0.3,0.3,0.3,0.4,0.5,0.8,0.9
4221,3400,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.4
8874,400,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
3803,50,1.0,0.4,0.5,0.5,0.6,0.7,0.9,0.9
1968,200,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
7076,100,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
9318,450,1.0,0.1,0.1,0.2,0.2,0.3,0.7,0.8
8337,50,1.0,0.2,0.2,0.2,0.2,0.4,0.7,0.8
1007,1250,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
2883,2000,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
8153,200,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.8
7424,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
294,1100,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
6397,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
3183,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
8275,950,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
5636,50,1.0,0.4,0.4,0.4,0.4,0.6,0.7,0.8
5895,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.9
2150,1750,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.4
714,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.8
92,150,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
2577,50,1.0,0.4,0.5,0.5,0.6,0.8,0.9,0.9
4779,150,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
7862,1650,1.0,0.1,0.1,0.1,0.1,0.2,0.6,0.7
9615,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
9940,5000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
5798,250,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
8952,800,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
108,50,1.0,0.3,0.3,0.3,0.4,0.7,0.8,0.9
6951,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.8
1284,1050,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
1971,50,1.0,0.4,0.4,0.4,0.5,0.7,0.9,0.9
4746,2950,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.1
6080,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
8429,5000,0.9,0.1,0.1,0.1,0.2,0.2,0.3,0.0
3583,50,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
7141,2350,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
965,150,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
6707,150,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
6841,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
6133,650,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3542,2450,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
5039,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
5334,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.9
4272,550,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.6
8135,800,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1186,3600,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.1
227,150,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.7
6321,150,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
7799,4700,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
9672,1650,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.2
9525,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.9
6595,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
7365,150,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
446,3150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.4
8629,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
7869,1150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.0
5148,50,1.0,0.2,0.2,0.2,0.3,0.8,0.9,1.0
1753,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
293,2550,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
2603,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.8
7859,600,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
2723,750,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
3617,1300,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.4
3043,350,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
1399,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
7688,3050,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
8660,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
1852,750,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
923,150,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.8
233,150,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
5991,600,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6117,150,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
1550,100,1.0,0.2,0.2,0.3,0.3,0.4,0.7,0.9
9749,50,1.0,0.2,0.2,0.2,0.3,0.5,0.8,0.8
4649,50,1.0,0.4,0.4,0.4,0.4,0.6,0.7,0.8
1434,150,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
3278,1550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
2371,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.8
1103,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
8213,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
3545,150,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.8
5327,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
2903,2000,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.9
4562,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.4
9008,1250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
3869,1250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
4529,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.9
3493,750,1.0,0.1,0.1,0.1,0.1,0.2,0.6,0.9
8161,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
5621,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.9
9228,100,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
6504,2850,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
8019,50,1.0,0.3,0.4,0.4,0.5,0.7,0.9,0.9
4699,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
8944,2550,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9509,50,1.0,0.2,0.3,0.3,0.4,0.7,0.9,0.9
5385,400,1.0,0.1,0.2,0.2,0.2,0.4,0.8,0.9
6477,800,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
9858,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
2902,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.8
6667,450,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.4
7895,100,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
15,100,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
5479,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
9132,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.8
6134,150,1.0,0.1,0.2,0.2,0.2,0.4,0.8,0.9
1472,1150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.1
3230,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
4958,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.5
7775,1700,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
2764,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
104,2350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
4736,50,1.0,0.4,0.4,0.5,0.5,0.7,0.8,0.9
7201,950,1.0,0.3,0.3,0.3,0.3,0.5,0.8,0.9
7863,150,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
2963,200,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
4866,300,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
5535,50,1.0,0.2,0.2,0.3,0.3,0.6,0.9,0.9
8350,200,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.9
6740,850,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.1
3186,100,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
8419,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
1002,100,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
8682,450,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
5654,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
266,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
8755,50,1.0,0.4,0.4,0.4,0.5,0.7,0.9,0.9
6248,1300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
6385,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
1868,50,1.0,0.3,0.3,0.4,0.4,0.7,0.9,1.0
1076,150,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
2403,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
6005,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
1891,550,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.2
5132,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6691,1350,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
7741,250,1.0,0.1,0.1,0.1,0.2,0.6,0.9,0.9
4016,550,1.0,0.1,0.1,0.1,0.1,0.3,0.7,0.8
8168,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
8514,100,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
9369,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
6400,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
706,100,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.8
9605,2100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.1
8620,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.1
5953,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
3688,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
7253,600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
6376,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
451,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.4,0.2
9535,50,1.0,0.4,0.4,0.5,0.5,0.6,0.8,0.9
996,450,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.8
9262,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
3179,150,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.3
1916,3300,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.0
9622,2000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.2
5900,50,1.0,0.4,0.4,0.5,0.6,0.7,0.9,0.9
9092,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
9168,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
735,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
2185,1350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
394,50,1.0,0.5,0.6,0.6,0.7,0.8,0.8,0.9
4167,50,1.0,0.2,0.2,0.2,0.3,0.4,0.8,0.8
866,150,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
8678,50,1.0,0.2,0.2,0.2,0.3,0.5,0.7,0.8
9152,1950,1.0,0.1,0.1,0.1,0.1,0.3,0.8,0.8
5321,50,1.0,0.3,0.3,0.3,0.4,0.6,0.7,0.9
9698,300,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
2274,50,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
8269,700,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
8391,850,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
2687,300,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
8523,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
2950,4400,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
1924,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
2443,5000,0.9,0.1,0.1,0.1,0.2,0.3,0.6,0.1
2740,50,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
4931,750,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.2
8779,50,1.0,0.3,0.3,0.3,0.4,0.7,0.8,0.9
2126,1000,1.0,0.1,0.1,0.1,0.1,0.3,0.5,0.8
53,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5489,600,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
8691,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
3880,5000,0.9,0.1,0.1,0.1,0.1,0.1,0.3,0.0
7991,300,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7594,1950,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
4110,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
2540,650,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
4788,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
3205,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
3932,2400,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.7
2011,50,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.9
5342,350,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
9665,150,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
7272,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
927,500,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
9355,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.4
9768,3400,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
8812,950,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
4884,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
335,750,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
6635,600,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
4883,50,1.0,0.3,0.4,0.4,0.4,0.5,0.6,0.8
1394,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
8545,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
127,1700,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.1
3831,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.8
4950,50,1.0,0.4,0.4,0.5,0.5,0.7,0.9,0.9
763,50,1.0,0.3,0.3,0.4,0.5,0.7,0.9,0.9
2457,2000,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.0
7307,100,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.9
2758,750,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
324,50,1.0,0.4,0.4,0.5,0.5,0.7,0.8,0.9
7680,200,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
275,100,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.5
7328,500,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.6
7044,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7289,50,1.0,0.2,0.3,0.3,0.4,0.6,0.9,0.9
5305,200,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
6347,450,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
9447,1500,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
8426,700,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
4860,50,1.0,0.5,0.5,0.5,0.6,0.7,0.7,0.8
7659,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
