query_idx,ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0,RV_gamma_50.0,RV_gamma_100.0
3621,250,0.1,0.1,0.2,0.2,0.3,0.5,0.7,0.0,0.0
8637,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
2898,550,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.0,0.0
1322,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
3180,100,0.2,0.2,0.2,0.3,0.4,0.5,0.5,0.0,0.0
5928,50,0.4,0.5,0.5,0.5,0.6,0.8,0.8,0.0,0.0
2420,2000,0.1,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
5890,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.1,0.0
5937,100,0.3,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
5844,650,0.2,0.2,0.2,0.2,0.3,0.4,0.1,0.0,0.0
399,50,0.6,0.6,0.6,0.7,0.8,0.9,0.9,0.9,0.9
2843,100,0.3,0.3,0.3,0.4,0.5,0.6,0.5,0.0,0.0
5026,50,0.1,0.1,0.1,0.2,0.3,0.5,0.7,0.0,0.0
316,50,0.2,0.2,0.2,0.3,0.3,0.5,0.6,0.0,0.0
9702,100,0.2,0.2,0.2,0.3,0.4,0.7,0.8,0.0,0.0
5886,250,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
801,50,0.4,0.4,0.5,0.6,0.8,0.9,0.9,0.9,0.0
9046,50,0.3,0.3,0.4,0.4,0.6,0.8,0.8,0.0,0.0
4913,50,0.2,0.3,0.3,0.3,0.5,0.8,0.9,0.9,0.9
5114,50,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
6282,50,0.2,0.2,0.2,0.2,0.4,0.7,0.8,0.0,0.0
530,50,0.2,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
6994,150,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
8290,50,0.2,0.2,0.2,0.3,0.4,0.7,0.9,0.0,0.0
5661,500,0.1,0.1,0.2,0.2,0.3,0.7,0.8,0.0,0.0
2341,300,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
7049,250,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
8705,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
720,50,0.3,0.4,0.4,0.4,0.6,0.7,0.9,0.0,0.0
5906,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.4,0.0
7199,150,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
1672,650,0.1,0.2,0.2,0.2,0.2,0.4,0.5,0.0,0.0
7378,4350,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
1837,50,0.4,0.4,0.5,0.5,0.6,0.8,0.9,0.0,0.0
370,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
4092,100,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
1057,400,0.1,0.1,0.1,0.2,0.3,0.4,0.4,0.0,0.0
16,50,0.6,0.7,0.7,0.8,0.9,0.9,0.9,1.0,0.0
7714,3350,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
566,200,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
9757,350,0.2,0.2,0.2,0.3,0.4,0.6,0.7,0.0,0.0
7029,50,0.3,0.3,0.4,0.4,0.5,0.7,0.9,0.0,0.0
7333,50,0.2,0.2,0.3,0.3,0.4,0.5,0.7,0.0,0.0
5484,2200,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
6222,700,0.2,0.3,0.3,0.3,0.5,0.7,0.7,0.0,0.0
666,50,0.2,0.2,0.3,0.3,0.6,0.8,0.9,0.0,0.0
5718,50,0.3,0.4,0.4,0.4,0.6,0.7,0.8,0.0,0.0
3515,50,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
5362,50,0.4,0.4,0.4,0.5,0.7,0.9,0.9,0.0,0.0
9871,50,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
7080,200,0.1,0.2,0.2,0.2,0.3,0.4,0.2,0.0,0.0
6670,50,0.3,0.3,0.4,0.5,0.7,0.8,0.8,0.0,0.0
3468,800,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
8615,550,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
3659,200,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
20,2300,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6302,50,0.3,0.3,0.3,0.3,0.4,0.7,0.8,0.1,0.0
7681,100,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
7943,100,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
428,450,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
3429,50,0.5,0.5,0.5,0.6,0.8,0.9,0.9,0.0,0.0
3046,1700,0.1,0.1,0.1,0.1,0.2,0.4,0.7,0.0,0.0
8182,50,0.2,0.2,0.2,0.3,0.3,0.5,0.6,0.0,0.0
4125,200,0.1,0.1,0.1,0.2,0.2,0.4,0.5,0.0,0.0
6026,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
623,50,0.4,0.4,0.5,0.6,0.8,0.9,0.9,0.0,0.0
2195,50,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
8913,5000,0.1,0.1,0.1,0.1,0.3,0.6,0.8,0.0,0.0
3131,2000,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.0,0.0
3607,50,0.1,0.1,0.1,0.2,0.2,0.5,0.8,0.0,0.0
3589,100,0.3,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
8148,1800,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
3465,1550,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
201,400,0.1,0.1,0.1,0.2,0.3,0.4,0.6,0.0,0.0
2068,450,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
3697,3450,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.0,0.0
5178,50,0.3,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
5881,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
2480,1100,0.1,0.1,0.1,0.2,0.3,0.5,0.2,0.0,0.0
9320,100,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
4155,50,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.1,0.0
5875,50,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
7744,1200,0.1,0.1,0.2,0.2,0.3,0.5,0.2,0.0,0.0
7904,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
2940,100,0.1,0.1,0.1,0.2,0.2,0.4,0.7,0.0,0.0
5834,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.8,0.0
6377,50,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
9034,100,0.2,0.2,0.3,0.3,0.4,0.5,0.7,0.0,0.0
8099,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
2194,50,0.2,0.2,0.3,0.3,0.5,0.7,0.9,0.0,0.0
4653,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
3974,100,0.2,0.2,0.2,0.2,0.4,0.7,0.8,0.0,0.0
8648,50,0.3,0.3,0.4,0.4,0.6,0.9,0.9,0.1,0.0
440,50,0.3,0.3,0.4,0.5,0.7,0.9,0.9,0.9,0.0
8097,200,0.1,0.1,0.2,0.2,0.3,0.5,0.8,0.0,0.0
1611,50,0.4,0.4,0.4,0.5,0.5,0.7,0.8,0.9,0.0
3496,650,0.1,0.1,0.1,0.2,0.3,0.4,0.1,0.0,0.0
1639,1350,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
7,350,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
8920,250,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.0,0.0
7366,900,0.2,0.2,0.2,0.2,0.3,0.5,0.2,0.0,0.0
4854,350,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
3049,150,0.3,0.3,0.4,0.4,0.5,0.7,0.5,0.0,0.0
5209,50,0.2,0.2,0.3,0.3,0.5,0.8,0.9,0.6,0.0
9802,2750,0.1,0.1,0.1,0.2,0.2,0.4,0.4,0.0,0.0
5156,150,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
519,50,0.3,0.4,0.4,0.4,0.5,0.6,0.8,0.0,0.0
1488,400,0.1,0.1,0.2,0.2,0.3,0.5,0.8,0.0,0.0
9105,150,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.0,0.0
6857,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
7350,50,0.2,0.3,0.3,0.3,0.4,0.5,0.8,0.0,0.0
2769,100,0.1,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
5396,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
5276,50,0.4,0.4,0.4,0.5,0.6,0.8,0.8,0.0,0.0
6209,350,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
416,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
3277,50,0.4,0.4,0.5,0.6,0.8,0.9,0.9,0.9,0.0
6124,600,0.1,0.1,0.1,0.2,0.3,0.5,0.8,0.0,0.0
6291,3250,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.0,0.0
5691,50,0.2,0.3,0.3,0.3,0.5,0.8,0.9,0.0,0.0
3975,50,0.3,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
5861,4500,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.0,0.0
798,50,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.0,0.0
6053,100,0.1,0.1,0.2,0.2,0.5,0.9,0.9,0.9,0.0
1071,100,0.1,0.2,0.2,0.2,0.3,0.6,0.7,0.0,0.0
3258,100,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
9024,50,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.0,0.0
8927,50,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
2760,50,0.3,0.4,0.4,0.4,0.6,0.7,0.8,0.0,0.0
2049,750,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
3543,50,0.2,0.2,0.3,0.3,0.4,0.5,0.8,0.0,0.0
8260,100,0.2,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
8357,50,0.3,0.4,0.4,0.4,0.6,0.7,0.9,0.0,0.0
898,50,0.4,0.4,0.4,0.5,0.7,0.9,0.9,0.0,0.0
8706,100,0.3,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0
5684,250,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
8117,550,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
7016,3500,0.2,0.2,0.2,0.2,0.3,0.4,0.2,0.0,0.0
9254,50,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
8730,100,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.0,0.0
7047,150,0.1,0.2,0.2,0.2,0.3,0.4,0.7,0.0,0.0
4980,550,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
8157,100,0.2,0.2,0.2,0.2,0.4,0.7,0.8,0.0,0.0
8993,1650,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
472,3650,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
1465,250,0.1,0.1,0.2,0.2,0.3,0.4,0.7,0.0,0.0
838,50,0.5,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0
4018,250,0.2,0.2,0.2,0.3,0.3,0.5,0.7,0.0,0.0
3645,750,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.0,0.0
9604,50,0.4,0.5,0.5,0.5,0.6,0.7,0.8,0.7,0.0
7896,50,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
9714,50,0.3,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
7526,50,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
700,1000,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
9694,50,0.3,0.3,0.3,0.4,0.7,0.9,0.9,0.9,0.0
6414,1950,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
5827,50,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
6339,500,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
8715,5000,0.1,0.1,0.2,0.2,0.2,0.4,0.6,0.0,0.0
1065,50,0.3,0.4,0.4,0.4,0.5,0.6,0.7,0.9,0.0
475,450,0.1,0.1,0.1,0.2,0.3,0.5,0.2,0.0,0.0
9,1250,0.1,0.1,0.2,0.2,0.3,0.5,0.8,0.0,0.0
4566,650,0.2,0.2,0.2,0.3,0.4,0.6,0.5,0.0,0.0
582,50,0.3,0.4,0.4,0.5,0.6,0.8,0.8,0.0,0.0
3600,600,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
5969,50,0.4,0.4,0.5,0.5,0.7,0.9,0.9,0.9,0.0
85,50,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.0,0.0
585,50,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.0,0.0
1846,650,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
6827,100,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
4455,2850,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
2008,50,0.4,0.4,0.5,0.5,0.7,0.8,0.9,0.3,0.0
9725,2050,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
6616,1300,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
6546,50,0.3,0.4,0.4,0.4,0.6,0.8,0.8,0.0,0.0
5350,50,0.4,0.4,0.4,0.5,0.7,0.9,0.9,0.3,0.0
9833,50,0.2,0.2,0.3,0.3,0.5,0.8,0.9,0.0,0.0
9490,50,0.2,0.2,0.2,0.3,0.4,0.8,0.9,0.2,0.0
325,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
2621,100,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
8725,150,0.1,0.1,0.2,0.2,0.3,0.4,0.7,0.0,0.0
8011,50,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.8
3573,50,0.2,0.3,0.3,0.3,0.6,0.9,0.9,0.3,0.0
9099,100,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
4081,50,0.5,0.5,0.6,0.6,0.7,0.8,0.9,0.0,0.0
1296,200,0.2,0.2,0.2,0.3,0.4,0.6,0.7,0.0,0.0
8977,450,0.2,0.2,0.2,0.3,0.4,0.5,0.6,0.0,0.0
6549,1050,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
8501,300,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.0,0.0
38,50,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
4598,50,0.3,0.3,0.4,0.4,0.6,0.7,0.9,0.1,0.0
2249,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
312,1450,0.1,0.1,0.2,0.2,0.3,0.5,0.7,0.0,0.0
5085,50,0.4,0.4,0.4,0.5,0.6,0.7,0.9,0.0,0.0
107,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
22,1700,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.0,0.0
1349,50,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
2461,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
6617,100,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
2736,50,0.2,0.2,0.3,0.4,0.7,0.9,0.9,0.1,0.0
724,500,0.2,0.2,0.2,0.2,0.3,0.4,0.7,0.0,0.0
200,450,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
151,250,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
7993,50,0.5,0.5,0.6,0.6,0.7,0.8,0.9,0.0,0.0
3920,900,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
9558,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
9632,250,0.2,0.2,0.2,0.3,0.3,0.5,0.7,0.0,0.0
9184,50,0.2,0.2,0.2,0.3,0.4,0.7,0.8,0.0,0.0
2730,50,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.0,0.0
1700,1250,0.1,0.2,0.2,0.2,0.3,0.5,0.3,0.0,0.0
2520,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
8442,100,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
5625,50,0.4,0.5,0.5,0.6,0.8,0.9,0.9,0.9,0.1
5371,100,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
8800,250,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
8477,50,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
5125,2100,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.0,0.0
8298,200,0.1,0.1,0.2,0.2,0.3,0.5,0.7,0.0,0.0
5205,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
198,1400,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
6865,1000,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
9032,300,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
5403,50,0.3,0.4,0.4,0.5,0.7,0.9,0.9,0.0,0.0
4372,750,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
4183,50,0.3,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
2014,50,0.3,0.4,0.4,0.5,0.8,0.9,0.9,0.9,0.9
4143,450,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
9680,50,0.3,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
1709,50,0.2,0.2,0.2,0.3,0.6,0.9,0.9,0.0,0.0
7739,50,0.2,0.2,0.3,0.4,0.6,0.9,0.9,0.0,0.0
9773,100,0.3,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
3309,200,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.0,0.0
7122,50,0.4,0.4,0.5,0.5,0.6,0.8,0.9,0.0,0.0
7045,600,0.2,0.2,0.2,0.3,0.4,0.5,0.8,0.0,0.0
602,50,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
6949,200,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
8212,100,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
5748,150,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
8621,50,0.6,0.6,0.6,0.7,0.8,0.8,0.9,0.9,0.9
1150,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
5576,50,0.4,0.5,0.5,0.6,0.8,0.9,0.9,0.4,0.0
3443,100,0.2,0.2,0.3,0.3,0.4,0.6,0.7,0.0,0.0
9329,300,0.1,0.1,0.1,0.1,0.2,0.4,0.7,0.0,0.0
5668,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
3502,2300,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
5523,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.1,0.0
680,1200,0.1,0.1,0.1,0.2,0.3,0.4,0.0,0.0,0.0
1077,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
2706,100,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.4,0.0
8320,750,0.1,0.1,0.1,0.1,0.4,0.9,0.9,0.0,0.0
1980,250,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
4269,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
6868,550,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
4920,100,0.2,0.2,0.2,0.3,0.4,0.8,0.9,0.2,0.0
3686,50,0.2,0.3,0.3,0.4,0.6,0.9,0.9,0.9,0.0
9087,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
377,300,0.1,0.2,0.2,0.2,0.3,0.6,0.8,0.0,0.0
6287,150,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.0,0.0
5950,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.9,0.9
479,2350,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
8956,100,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
9346,700,0.1,0.1,0.1,0.2,0.3,0.4,0.2,0.0,0.0
5968,850,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
4384,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
8587,50,0.2,0.2,0.2,0.3,0.3,0.4,0.6,0.0,0.0
929,2750,0.1,0.1,0.1,0.2,0.2,0.4,0.7,0.0,0.0
6495,100,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
7664,1000,0.1,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6364,1800,0.1,0.1,0.2,0.2,0.3,0.5,0.7,0.0,0.0
9925,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
2677,50,0.3,0.3,0.4,0.5,0.7,0.9,0.9,0.9,0.0
733,300,0.1,0.1,0.1,0.2,0.3,0.6,0.9,0.0,0.0
3506,3150,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
5639,1000,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
6338,3150,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
7432,100,0.3,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
7419,1250,0.1,0.1,0.1,0.2,0.4,0.9,0.9,0.0,0.0
3302,50,0.4,0.4,0.5,0.5,0.7,0.8,0.9,0.0,0.0
3462,600,0.1,0.1,0.1,0.1,0.2,0.4,0.7,0.0,0.0
4987,100,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
6840,50,0.1,0.1,0.2,0.2,0.3,0.6,0.8,0.0,0.0
6044,200,0.2,0.2,0.3,0.3,0.4,0.5,0.7,0.0,0.0
5028,1850,0.1,0.1,0.1,0.1,0.2,0.6,0.9,0.0,0.0
9085,100,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
6737,50,0.2,0.3,0.3,0.3,0.5,0.8,0.8,0.0,0.0
5876,100,0.2,0.2,0.2,0.2,0.5,0.9,0.9,0.1,0.0
2140,700,0.1,0.1,0.1,0.1,0.2,0.4,0.5,0.0,0.0
418,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.2,0.0
1037,50,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,0.0
5518,700,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
3679,50,0.1,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
9561,100,0.2,0.2,0.3,0.3,0.4,0.6,0.7,0.0,0.0
3315,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.3,0.0
8573,3600,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
9655,1650,0.1,0.2,0.2,0.2,0.3,0.4,0.1,0.0,0.0
3098,2100,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
7230,50,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
3032,4350,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
2070,550,0.1,0.1,0.1,0.1,0.2,0.4,0.6,0.0,0.0
4919,50,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
8613,50,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
4385,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
4327,1400,0.1,0.1,0.2,0.2,0.3,0.4,0.6,0.0,0.0
5245,50,0.2,0.2,0.3,0.3,0.5,0.7,0.9,0.0,0.0
1906,3500,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
641,100,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.0,0.0
5622,50,0.2,0.3,0.3,0.3,0.5,0.8,0.9,0.0,0.0
5926,50,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.0,0.0
7065,350,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
5929,250,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
286,700,0.1,0.1,0.1,0.2,0.2,0.4,0.7,0.0,0.0
895,100,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.0,0.0
1565,2400,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
6980,200,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
1402,50,0.1,0.1,0.2,0.2,0.4,0.8,0.9,0.0,0.0
